id,title,poster,pubdate,url,rating,genres,star,comment,tags,star_time,card
2972491,插花植材,https://dou.img.lithub.cc/book/2972491.jpg,,https://book.douban.com/subject/2972491/,8.2,,3,,,2022-05-18 11:46:21,孙光闻 徐晔春 主编 徐晔春 孙光闻 等摄影 / 2008 / 汕头大学出版社
27018918,当尼采哭泣,https://dou.img.lithub.cc/book/27018918.jpg,,https://book.douban.com/subject/27018918/,9,,5,近期读到的好书，从两个人正式治疗的开始的对话,,2022-03-06 15:28:23,[美国] 欧文·亚隆 / 2017 / 机械工业出版社
25912106,万尼亚舅舅·三姊妹·樱桃园,https://dou.img.lithub.cc/book/25912106.jpg,,https://book.douban.com/subject/25912106/,9.3,,,,,2022-03-02 22:04:25,[俄] 契诃夫 / 2014 / 上海译文出版社
33950530,体国经野之道,https://dou.img.lithub.cc/book/33950530.jpg,,https://book.douban.com/subject/33950530/,9.4,,,,,2022-03-02 18:21:30,周振鹤 / 2019 / 上海人民出版社
26901114,中国国家治理的制度逻辑,https://dou.img.lithub.cc/book/26901114.jpg,,https://book.douban.com/subject/26901114/,9.3,,3,实实在在的荒诞感,,2022-02-03 14:33:29,周雪光 / 2017 / 生活·读书·新知三联书店
5330333,活出生命的意义,https://dou.img.lithub.cc/book/5330333.jpg,,https://book.douban.com/subject/5330333/,8.5,,2,个人不喜欢，前面是集中营个人经历部份，本来以为后半部份理论能讲的更深刻一点，但是大失所望,,2022-01-25 19:59:26,[奥] 维克多·弗兰克 / 2010 / 华夏出版社
3669381,坏世界研究,https://dou.img.lithub.cc/book/3669381.jpg,,https://book.douban.com/subject/3669381/,8.7,,,,,2022-01-17 15:49:09,赵汀阳 / 2009 / 中国人民大学出版社
26723408,上海植物图鉴·草本卷,https://dou.img.lithub.cc/book/26723408.jpg,,https://book.douban.com/subject/26723408/,0,,3,,,2022-01-08 13:50:19,汪远 马金双 / 2016 / 河南科学技术出版社
2009914,为权利而斗争,https://dou.img.lithub.cc/book/2009914.jpg,,https://book.douban.com/subject/2009914/,9,,,很薄的一本小册子,,2022-01-08 13:29:30,鲁道夫·冯·耶林 / 2007 / 法律出版社
35489963,每日斯多葛日报,https://dou.img.lithub.cc/book/35489963.jpg,,https://book.douban.com/subject/35489963/,7.2,,2,有几个问题还不错，但是不值得翻,,2022-01-06 10:00:36,[美]莱恩·霍利得 [美]史提芬·汉赛蒙 / 2021 / 中国青年出版社
